fips_cntry,sat,year,count,sum,mean,stddev,min,max
UP,f12,1999,296456,2871204,9.68509323474647,7.96516596081365,4,63
US,f12,1999,4076469,70854019,17.3812235540121,16.6148936713448,3,63
UV,f12,1999,2107,28158,13.3640246796393,14.4431489970991,4,63
UY,f12,1999,13913,212651,15.2843383885575,15.6175154599622,4,63
UZ,f12,1999,92935,1186746,12.769634690913,10.4626033498183,3,63
VC,f12,1999,375,3700,9.86666666666667,9.03996066854768,4,51
VE,f12,1999,130319,1750615,13.4333059645946,14.3329381053657,3,63
VI,f12,1999,173,2731,15.7861271676301,13.8403545648563,4,57
VN,f12,1999,65116,546318,8.38991952822655,8.44550500636977,3,63
VQ,f12,1999,432,15787,36.5439814814815,21.0007255359593,4,63
VT,f12,1999,0,0,0,0,0,0
WA,f12,1999,6054,61555,10.1676577469442,11.6929866925017,3,63
WF,f12,1999,101,519,5.13861386138614,1.57347885349061,4,10
WQ,f12,1999,23,347,15.0869565217391,16.7251776970563,4,51
WS,f12,1999,243,1542,6.34567901234568,4.81038099111525,4,28
WZ,f12,1999,3878,33545,8.65007735946364,8.02433372061648,4,55
YM,f12,1999,29810,254872,8.54988258973499,8.61434392866556,4,63
ZA,f12,1999,6975,97422,13.967311827957,14.0139538606909,4,63
ZI,f12,1999,12491,164939,13.2046273316788,14.1914214665886,3,63
AA,f14,1997,219,7252,33.1141552511416,21.0615694644218,3,63
AC,f14,1997,374,5342,14.283422459893,14.2327818126444,2,63
AE,f14,1997,41309,562610,13.6195502190806,17.2135737357002,2,63
AF,f14,1997,2230,19400,8.69955156950673,8.20195480231263,2,52
AG,f14,1997,159275,1255506,7.88263067022445,9.83387036833813,2,63
AJ,f14,1997,20895,185635,8.88418281885619,8.97101691051735,3,62
AL,f14,1997,5718,32959,5.7640783490731,4.89131154115869,3,55
AM,f14,1997,4130,39971,9.67820823244552,9.55493025558453,3,61
AN,f14,1997,583,12114,20.778730703259,16.8959308924264,3,63
AO,f14,1997,5565,45948,8.25660377358491,10.8104103582355,2,62
AQ,f14,1997,201,1664,8.27860696517413,5.50458786937703,2,23
AR,f14,1997,192393,1943476,10.1015941328427,12.5848403359481,2,63
AS,f14,1997,178834,1588863,8.88456892984556,13.3520094523464,1,63
AU,f14,1997,81072,682004,8.41232484704954,7.77280382106954,3,63
AV,f14,1997,90,1302,14.4666666666667,6.87701485626818,3,32
AY,f14,1997,130,463,3.56153846153846,1.05249773362699,2,6
BA,f14,1997,970,40135,41.3762886597938,22.867156807368,3,63
BB,f14,1997,522,11753,22.5153256704981,17.3952462675879,5,63
BC,f14,1997,6010,35809,5.95823627287854,8.15519716598289,2,61
BD,f14,1997,86,3257,37.8720930232558,13.3988862012186,8,62
BE,f14,1997,54932,1374160,25.015655719799,17.1152137600867,3,63
BF,f14,1997,1978,24336,12.3033367037412,16.7716477677712,2,63
BG,f14,1997,51546,275768,5.34993985954293,7.07078217700724,2,63
BH,f14,1997,1777,10581,5.95441755768149,6.33021658344673,3,56
BK,f14,1997,22658,153820,6.78877217759732,5.02637172623044,3,55
BL,f14,1997,19252,179694,9.33378350301267,11.7107805199719,2,63
BM,f14,1997,17189,114201,6.64384199197161,8.48596559719351,2,63
BN,f14,1997,2361,16701,7.07369758576874,8.6227140282557,3,61
BO,f14,1997,91319,747951,8.19052990067784,8.26513152136453,3,63
BP,f14,1997,415,1612,3.88433734939759,2.54617511051858,2,20
BR,f14,1997,602406,6000518,9.96092004395707,12.076994091376,2,63
BT,f14,1997,465,2498,5.37204301075269,3.04893302653578,3,19
BU,f14,1997,55477,333394,6.00958955963733,5.55177401861409,3,63
BV,f14,1997,4,8,2.0,0.0,2,2
BX,f14,1997,2277,44403,19.5006587615283,20.5844261178166,3,63
BY,f14,1997,408,3268,8.00980392156863,8.43719019537463,3,44
CA,f14,1997,883625,10824909,12.2505689630782,12.6994610724574,3,63
CB,f14,1997,1574,10673,6.78081321473952,9.4354417337495,2,61
CD,f14,1997,557,4516,8.10771992818671,9.38690948430966,2,56
CE,f14,1997,31040,171801,5.53482603092784,6.35174998478526,2,63
CF,f14,1997,1361,12178,8.9478324761205,9.33825517050913,2,54
CG,f14,1997,4695,54246,11.5539936102236,13.7876645538225,2,62
CH,f14,1997,1552642,11851743,7.63327476649479,9.61643569747411,2,63
CI,f14,1997,43337,461903,10.6583981355424,12.8666240051985,2,63
CJ,f14,1997,306,5090,16.6339869281046,16.9369270673133,3,63
CK,f14,1997,3,7,2.33333333333333,0.471404520791032,2,3
CM,f14,1997,4409,34209,7.75890224540712,9.88760507907697,2,61
CN,f14,1997,203,566,2.78817733990148,1.00219371601134,2,7
CO,f14,1997,124619,1114825,8.945867002624,10.8665822753401,2,63
CQ,f14,1997,262,5315,20.2862595419847,18.9703998571933,3,63
CS,f14,1997,20092,154803,7.70470834162851,10.4709172108396,2,63
CT,f14,1997,555,4201,7.56936936936937,8.41128363539702,2,47
CU,f14,1997,23553,148217,6.2929138538615,8.27320861971807,2,63
CV,f14,1997,713,4252,5.96353436185133,7.7037587493856,2,52
CW,f14,1997,106,430,4.05660377358491,1.89253842053294,2,10
CY,f14,1997,9153,100550,10.9854692450563,13.2856286364253,3,63
DA,f14,1997,66756,609215,9.12599616513871,9.01791085862152,3,61
DJ,f14,1997,257,2727,10.6108949416342,13.8618937811209,3,59
DO,f14,1997,279,1135,4.06810035842294,2.63265003601892,3,22
DR,f14,1997,17423,147811,8.48367100958503,11.4926344466722,2,63
EC,f14,1997,47354,389668,8.22882966592051,10.1379891185286,2,63
EG,f14,1997,104579,1676178,16.0278641027357,15.3074587500965,2,63
EI,f14,1997,71493,574710,8.03868910242961,9.38407922136008,3,63
EK,f14,1997,764,7418,9.70942408376963,12.3472601273567,3,62
EN,f14,1997,32693,291944,8.92986266173187,9.87205362258995,3,63
ER,f14,1997,841,6831,8.12247324613555,10.6216068376724,2,62
ES,f14,1997,12318,94258,7.65205390485468,9.83358321816651,2,63
ET,f14,1997,4334,30501,7.0376095985233,9.40665737451774,2,63
EZ,f14,1997,124926,1037036,8.30120231176857,7.80842122128081,3,63
FG,f14,1997,926,10029,10.8304535637149,12.7464212234628,3,60
FI,f14,1997,188493,2833236,15.0309878881444,14.32933096034,3,63
FJ,f14,1997,4230,22576,5.3371158392435,3.64815678752875,2,40
FK,f14,1997,507,2453,4.83826429980276,3.86680039707459,2,23
FM,f14,1997,378,1611,4.26190476190476,2.36434685577683,2,15
FO,f14,1997,691,4727,6.84081041968162,4.46671062746086,4,30
FP,f14,1997,1129,5600,4.96014171833481,6.38096749145055,2,47
FR,f14,1997,647262,7352888,11.3599871458544,12.4555971575839,3,63
FS,f14,1997,935,2519,2.69411764705882,0.460780141825086,2,3
GA,f14,1997,297,2760,9.29292929292929,9.53983587508822,2,44
GB,f14,1997,5445,58737,10.7873278236915,13.1124522905715,2,63
GG,f14,1997,3985,34846,8.74429109159348,7.58669562259125,3,58
GH,f14,1997,15325,116692,7.61448613376835,10.8898934964489,2,63
GI,f14,1997,10,531,53.1,8.3,39,62
GJ,f14,1997,405,2129,5.25679012345679,4.69706864908567,3,27
GK,f14,1997,144,4580,31.8055555555556,15.9252933767577,4,58
GL,f14,1997,1020,7882,7.72745098039216,2.48766198064569,4,23
GM,f14,1997,539437,6580757,12.199305943048,11.5951681508905,3,63
GP,f14,1997,1870,27370,14.6363636363636,13.8034469707456,3,63
GQ,f14,1997,660,18052,27.3515151515152,18.4942435141009,3,63
GR,f14,1997,90685,726477,8.01099410045763,9.04397375658674,3,63
GT,f14,1997,15640,126291,8.07487212276215,10.5264838477016,2,63
GV,f14,1997,548,7059,12.8813868613139,11.8489035300713,3,54
GY,f14,1997,2192,14687,6.70027372262774,7.28956858422047,3,61
GZ,f14,1997,8321,146758,17.6370628530225,16.0140243556237,2,63
HA,f14,1997,1083,11071,10.2225300092336,12.5088840181406,2,59
HM,f14,1997,182,546,3.0,0.0,3,3
HO,f14,1997,12179,90021,7.39149355447902,9.86435366619033,2,63
HR,f14,1997,43720,362930,8.3012351326624,7.73379534402176,3,63
HU,f14,1997,88412,712998,8.06449350766864,8.52328358914383,3,63
IC,f14,1997,104,2306,22.1730769230769,9.23251185474078,5,43
ID,f14,1997,232220,1700149,7.32128584962536,8.9036247429458,2,63
IM,f14,1997,719,8458,11.7635605006954,11.0607002223668,4,56
IN,f14,1997,1621323,9082200,5.60172155702473,6.75419770212065,2,63
IO,f14,1997,26,369,14.1923076923077,11.2455776975431,3,35
IR,f14,1997,408781,3616958,8.84815585851593,10.9581678146236,2,63
IS,f14,1997,20158,465369,23.0860700466316,20.879945014377,2,63
IT,f14,1997,355911,5291519,14.8675342993052,13.2354131547765,3,63
IV,f14,1997,17896,109067,6.09449038891372,8.35789070882124,2,63
IZ,f14,1997,77266,707279,9.15381927367794,11.0301664760314,2,63
JA,f14,1997,352668,6170207,17.4957949119285,18.2751844089623,2,63
JE,f14,1997,226,6192,27.3982300884956,14.742053400403,5,61
JM,f14,1997,11792,100430,8.51679104477612,10.4889482582482,2,63
JO,f14,1997,19423,212218,10.9261185192813,13.1904277816461,2,63
KE,f14,1997,10711,78276,7.30800112034357,8.80128927833189,2,60
KG,f14,1997,23768,193870,8.1567653988556,7.47751001425539,3,61
KN,f14,1997,4093,21271,5.19692157341803,4.81916528776611,2,53
KR,f14,1997,8,26,3.25,1.08972473588517,2,6
KS,f14,1997,137509,2041629,14.847239089805,15.6837155370377,2,63
KT,f14,1997,58,304,5.24137931034483,2.96130414436512,2,13
KU,f14,1997,19413,324321,16.706382321125,18.2760591987359,3,63
KZ,f14,1997,128249,1153611,8.99508768099556,9.56416491464569,2,63
LA,f14,1997,2789,17451,6.25708139117963,7.08800067346068,2,60
LE,f14,1997,11898,199936,16.8041687678601,15.5499447830483,2,63
LG,f14,1997,19006,176451,9.28396295906556,9.80717076085798,3,63
LH,f14,1997,27551,257721,9.35432470690719,9.46057552594453,3,61
LI,f14,1997,222,1079,4.86036036036036,2.44089701718831,3,16
LO,f14,1997,62368,491447,7.87979412519241,6.95461886699172,3,60
LS,f14,1997,172,3040,17.6744186046512,8.50778283973127,4,40
LT,f14,1997,1200,7399,6.16583333333333,7.8538737345904,2,55
LU,f14,1997,4663,75980,16.2942311816427,13.7523071569046,4,62
LY,f14,1997,74688,673155,9.01289363753213,11.4360312582295,2,63
MA,f14,1997,1956,14649,7.48926380368098,8.91945251685023,2,58
MB,f14,1997,1313,23026,17.5369383092155,13.7958805537326,3,63
MD,f14,1997,26313,139503,5.30167597765363,3.87625101554606,3,53
MF,f14,1997,424,1578,3.72169811320755,2.77078780149975,2,18
MG,f14,1997,4869,38473,7.9016225097556,8.67010071287318,2,63
MH,f14,1997,82,367,4.47560975609756,1.52399995003599,3,9
MI,f14,1997,2663,23755,8.92039053698836,9.8457712986251,3,58
MJ,f14,1997,2404,22936,9.54076539101498,7.70291247811229,3,52
MK,f14,1997,12598,89786,7.12700428639467,6.5298099706074,3,57
ML,f14,1997,1427,16887,11.8339173090399,12.7498612439306,2,63
MN,f14,1997,4,238,59.5,1.5,57,61
MO,f14,1997,42680,360200,8.43955014058107,11.6265862552741,2,63
MP,f14,1997,2458,25110,10.2156224572823,11.5451094633796,2,61
MR,f14,1997,1212,12662,10.4471947194719,13.0833712911322,2,63
MT,f14,1997,465,20337,43.7354838709677,17.1572402044308,7,63
MU,f14,1997,42039,374842,8.91652988891268,11.9745423478182,2,63
MV,f14,1997,62,375,6.04838709677419,7.44534368312394,3,46
MX,f14,1997,474824,4020969,8.4683356359409,11.6149806801296,2,63
MY,f14,1997,78342,708826,9.04784151540681,12.0987901929348,2,63
MZ,f14,1997,3429,27063,7.89238845144357,10.0414319785194,2,61
NC,f14,1997,1773,10251,5.78172588832487,9.0564603621654,2,61
NE,f14,1997,22,55,2.5,0.5,2,3
NF,f14,1997,48,179,3.72916666666667,1.4103720450844,2,7
NG,f14,1997,2154,16801,7.79990714948932,10.1345351259834,2,63
NH,f14,1997,414,2648,6.39613526570048,5.29493281980463,2,27
NI,f14,1997,88579,1047215,11.8223845380959,13.8109013019544,2,63
NL,f14,1997,65840,1414578,21.485085054678,16.8082303119628,2,63
NN,f14,1997,50,2539,50.78,13.2095268651076,18,63
NO,f14,1997,119164,1703078,14.2918834547347,13.1152499937294,3,63
NP,f14,1997,5552,37796,6.80763688760807,7.3097699736036,2,61
NR,f14,1997,26,208,8.0,3.9807227793648,3,17
NS,f14,1997,2240,19116,8.53392857142857,10.7849395121444,3,63
NU,f14,1997,6107,49665,8.13247093499263,10.2240324015604,2,63
NZ,f14,1997,43770,333068,7.60950422663925,11.0838534919194,2,63
OD,f14,1997,221,1301,5.8868778280543,2.93533007517594,2,13
PA,f14,1997,14361,155079,10.7986212659286,13.4244751020911,2,63
PC,f14,1997,0,0,0,0,0,0
PE,f14,1997,46879,367408,7.83736854455087,10.7628979868349,2,63
PK,f14,1997,290669,2238400,7.70085561239761,8.03427038536428,2,63
PL,f14,1997,364223,2742234,7.52899734503313,7.46902672804765,3,63
PM,f14,1997,7746,72435,9.35127807900852,12.2110452954367,2,63
PO,f14,1997,70964,839693,11.8326616312496,12.7783830401099,2,63
PP,f14,1997,5028,36375,7.23448687350835,8.13231544457556,2,60
PS,f14,1997,125,905,7.24,8.32096148290569,2,40
PU,f14,1997,139,1352,9.72661870503597,7.8013149190457,3,30
QA,f14,1997,11945,165458,13.8516534114692,16.8472792681682,3,63
RE,f14,1997,2588,26318,10.1692426584235,11.7213241736888,2,59
RI,f14,1997,62410,521433,8.35495914116328,7.88919578873608,3,63
RM,f14,1997,30,289,9.63333333333333,6.64069942768749,3,24
RN,f14,1997,67,2598,38.7761194029851,12.6913072795262,14,63
RO,f14,1997,147844,884317,5.98141960444793,5.40797356977308,3,63
RP,f14,1997,59077,423026,7.16058703048564,10.3290346581242,2,63
RQ,f14,1997,10887,318476,29.252870395885,18.9567215757314,2,63
RS,f14,1997,2228322,22227785,9.97512253615052,10.5963463973381,2,63
RW,f14,1997,592,4427,7.47804054054054,8.07729911699347,3,44
SA,f14,1997,213599,2308152,10.8060056460938,14.2403856199726,2,63
SB,f14,1997,65,946,14.5538461538462,8.24066981824017,4,35
SC,f14,1997,318,3179,9.99685534591195,10.5136923086139,3,58
SE,f14,1997,256,2018,7.8828125,6.6768268728374,3,39
SF,f14,1997,189076,1715341,9.07223021430536,12.7587539884639,1,63
SG,f14,1997,3203,27748,8.66312831720262,12.379238905152,2,63
SH,f14,1997,121,480,3.96694214876033,1.73887911221602,2,10
SI,f14,1997,21150,186544,8.82004728132388,7.54214980217355,3,61
SL,f14,1997,238,1424,5.98319327731092,4.19680389251436,2,21
SM,f14,1997,96,3281,34.1770833333333,11.4655233123652,13,52
SN,f14,1997,824,46658,56.623786407767,13.2314797194429,6,63
SO,f14,1997,499,2571,5.15230460921844,2.83070228923838,3,16
SP,f14,1997,340949,4009523,11.7598907754532,13.6032995820595,2,63
ST,f14,1997,641,5560,8.67394695787831,8.9716884316097,3,54
SU,f14,1997,12427,108753,8.75134787156997,11.5651045299094,2,63
SV,f14,1997,0,0,0,0,0,0
SW,f14,1997,286853,3512062,12.2434208462174,11.723106413948,3,63
SX,f14,1997,468,1038,2.21794871794872,0.412852363797555,2,3
SY,f14,1997,95006,774012,8.1469801907248,9.8047661707423,2,63
SZ,f14,1997,38062,629975,16.5512847459408,12.8951945940212,3,63
TB,f14,1997,32,743,23.21875,12.1004503402766,3,47
TD,f14,1997,4693,61966,13.2039207330066,14.8744432493151,2,63
TH,f14,1997,138364,1228188,8.87649966754358,10.9534692592997,2,63
TI,f14,1997,17151,138022,8.04746078945834,6.131236159469,3,56
TK,f14,1997,203,1632,8.03940886699507,5.68278219217182,3,24
TL,f14,1997,0,0,0,0,0,0
TN,f14,1997,395,1585,4.0126582278481,2.56210786878559,2,18
TO,f14,1997,2293,23447,10.2254688181422,9.63495128990942,3,61
TP,f14,1997,224,1055,4.70982142857143,3.17927046386399,2,17
TS,f14,1997,48290,391298,8.10308552495341,10.5925663071005,2,63
TT,f14,1997,575,3560,6.19130434782609,6.41153261495173,3,42
TU,f14,1997,205176,1578501,7.69339981284361,9.04838215302691,2,63
TV,f14,1997,1,3,3.0,0.0,3,3
TX,f14,1997,30614,257592,8.41418958646371,8.58012107673145,2,63
TZ,f14,1997,6609,48850,7.39143592071418,9.53457966044776,3,63
UC,f14,1997,469,11181,23.8400852878465,22.7024418624351,3,63
UG,f14,1997,2862,21384,7.47169811320755,9.71147727675787,3,61
UK,f14,1997,317209,5777826,18.2145714655007,17.5899709137564,3,63
UP,f14,1997,324464,2209993,6.81121172148528,6.1854195356374,2,63
US,f14,1997,4206634,54319172,12.9127402098685,15.1871443109089,2,63
UV,f14,1997,1453,17561,12.0860289057123,14.4011987721464,3,63
UY,f14,1997,15762,152229,9.65797487628473,12.1548377241898,2,63
UZ,f14,1997,99880,1008158,10.0936924309171,9.36783431995518,3,63
VC,f14,1997,316,2255,7.13607594936709,7.00342337947709,3,39
VE,f14,1997,132202,1329450,10.0562018728915,13.1449301794603,2,63
VI,f14,1997,158,2038,12.8987341772152,11.8776408780562,3,48
VN,f14,1997,60583,349938,5.77617483452454,6.81492788010717,2,63
VQ,f14,1997,430,13883,32.2860465116279,21.4724169347815,3,63
VT,f14,1997,0,0,0,0,0,0
WA,f14,1997,7457,44756,6.00187743060212,8.87396269176842,1,63
WF,f14,1997,113,375,3.31858407079646,1.07477502668063,2,6
WQ,f14,1997,25,305,12.2,13.9427400463467,3,50
WS,f14,1997,627,1980,3.15789473684211,2.71018176531407,2,19
WZ,f14,1997,3260,18790,5.76380368098159,6.16675553882017,2,47
YM,f14,1997,24277,143222,5.89949334761297,7.66041196211149,2,63
ZA,f14,1997,8000,78025,9.753125,11.723232392748,3,63
ZI,f14,1997,15063,123330,8.1876120294762,11.4280821997119,2,63
AA,f14,1998,220,8141,37.0045454545455,18.6935812336439,5,62
AC,f14,1998,395,5243,13.273417721519,13.4087134796721,2,61
AE,f14,1998,42248,577437,13.6677949252036,17.3540703949599,2,63
AF,f14,1998,3249,23430,7.21144967682364,8.19791605601333,2,50
AG,f14,1998,183165,1318490,7.19837305162012,9.45436684067677,2,63
AJ,f14,1998,28025,211213,7.53659232827832,7.52383242771013,3,59
AL,f14,1998,8149,45129,5.53798012026015,5.37629881287885,3,59
AM,f14,1998,6563,49363,7.52140789273198,8.02933200902855,3,61
AN,f14,1998,654,12731,19.4663608562691,16.8917564869776,3,62
AO,f14,1998,6281,54905,8.74144244547047,11.579481758351,2,63
AQ,f14,1998,220,1992,9.05454545454545,6.38369565752738,2,28
AR,f14,1998,199477,2101220,10.5336454829379,13.4647024481097,2,63
AS,f14,1998,176285,1642429,9.3168959355589,13.788159162831,2,63
AU,f14,1998,89249,903478,10.1231162253919,9.39730190028092,3,63
AV,f14,1998,92,1360,14.7826086956522,7.56540479528004,2,35
AY,f14,1998,190,665,3.5,0.982745884592864,3,7
BA,f14,1998,990,38318,38.7050505050505,24.2683206801339,3,63
BB,f14,1998,522,13034,24.9693486590038,17.4935954114261,6,63
BC,f14,1998,6368,40686,6.38913316582915,8.6291158704635,2,63
BD,f14,1998,86,2955,34.3604651162791,13.7713156476565,6,61
BE,f14,1998,55495,1388017,25.0115686097847,16.6710517795865,3,63
BF,f14,1998,2784,26102,9.3757183908046,14.8841430724498,2,63
BG,f14,1998,56789,296653,5.22377573121555,6.65352975003745,2,63
BH,f14,1998,2249,11545,5.13339261894175,5.30191128965734,2,57
BK,f14,1998,28293,209438,7.40246704131764,6.28727700857348,2,60
BL,f14,1998,18919,177716,9.39351974205825,12.4604416509915,2,63
BM,f14,1998,11533,99030,8.58666435446111,9.43683739523363,2,63
BN,f14,1998,2449,16389,6.69211923233973,8.00627198761845,3,60
BO,f14,1998,82135,777208,9.46256772386924,9.75758445039207,3,63
BP,f14,1998,434,1865,4.29723502304148,2.78436081820628,2,22
BR,f14,1998,604858,6141658,10.1538840521246,12.4356541823477,2,63
BT,f14,1998,640,3030,4.734375,2.73542836853298,2,18
BU,f14,1998,82083,475328,5.79082148556948,5.53374872694644,3,62
BV,f14,1998,7,21,3.0,0.0,3,3
BX,f14,1998,2217,44175,19.9255751014885,20.8885039796482,3,63
BY,f14,1998,393,3388,8.62086513994911,8.75747719866405,3,46
CA,f14,1998,1137607,12399979,10.9000551156946,11.4101504058271,3,63
CB,f14,1998,971,10385,10.6951596292482,12.0453044233486,3,62
CD,f14,1998,627,4696,7.4896331738437,8.50843306365937,3,54
CE,f14,1998,42014,233744,5.56347884038654,5.79779022093858,2,63
CF,f14,1998,1567,16927,10.8021697511168,12.2110945981317,3,62
CG,f14,1998,4797,57538,11.9945799457995,14.3924987054567,3,63
CH,f14,1998,1848118,13257216,7.1733601425883,9.10998435753071,2,63
CI,f14,1998,54103,568560,10.5088442415393,13.2206730231039,2,63
CJ,f14,1998,315,5077,16.1174603174603,16.8059564240715,2,63
CK,f14,1998,4,12,3.0,0.0,3,3
CM,f14,1998,4226,36672,8.67770941788926,10.9105236718036,3,63
CN,f14,1998,392,1142,2.91326530612245,1.08214995331026,2,8
CO,f14,1998,142829,1158648,8.11213409041581,10.1462804506495,2,63
CQ,f14,1998,312,5669,18.1698717948718,18.4987869313715,2,62
CS,f14,1998,20512,161806,7.88835803432137,10.1609280505479,3,63
CT,f14,1998,555,4676,8.42522522522522,8.27235130542972,2,46
CU,f14,1998,38469,188442,4.89854168291351,6.45923959830551,2,63
CV,f14,1998,1102,5828,5.28856624319419,7.05129224070033,2,56
CW,f14,1998,106,474,4.47169811320755,1.81818667270137,2,10
CY,f14,1998,10210,106294,10.4107737512243,13.0931239099233,2,63
DA,f14,1998,66083,759060,11.4864639922522,10.66137779557,4,63
DJ,f14,1998,279,2281,8.17562724014337,10.9433854697013,2,57
DO,f14,1998,490,1970,4.02040816326531,3.04583888728217,2,26
DR,f14,1998,16373,140851,8.60263849019728,11.3064419583421,2,63
EC,f14,1998,51282,414183,8.07657657657658,10.1443371119733,3,63
EG,f14,1998,112070,1766654,15.7638440260551,15.5105147432491,2,63
EI,f14,1998,78358,629626,8.03524847494831,9.01410694080545,3,63
EK,f14,1998,889,9594,10.7919010123735,13.6788861172072,3,63
EN,f14,1998,18949,249956,13.1909863317325,12.2716276438611,4,63
ER,f14,1998,1046,7225,6.90726577437859,9.45554177952157,2,63
ES,f14,1998,15079,111817,7.41541216261025,9.51050064589347,3,63
ET,f14,1998,5837,36340,6.22580092513277,8.1330843401585,2,63
EZ,f14,1998,131698,1524967,11.5792722744461,10.1555783672902,3,63
FG,f14,1998,952,9605,10.0892857142857,11.8044915035703,3,60
FI,f14,1998,164107,3247094,19.7864442101799,14.8899439604134,5,63
FJ,f14,1998,3568,18592,5.21076233183857,4.84934195082899,2,55
