AY,2010,F18,29.178247,6.00000 63.0000,79231,11,79181,2.9604363,2.4040709,2.6525679
AY,2011,F18,81.875704,6.00000 63.0000,79231,30,79131,3.1479871,2.4185686,2.7291901
AY,2012,F18,116.03163,6.00000 63.0000,79160,40,79109,3.3884172,2.4058743,2.9007907
AC,1992,F10,3834.7933,6.00000 63.0000,652,299,264,48.913307,4.9566565,12.825396
AC,1993,F10,5390.6699,6.00000 63.0000,652,389,191,49.201122,4.917757,13.857763
AC,1994,F10,5206.6775,6.00000 63.0000,652,370,198,48.757385,4.9467516,14.072101
AC,1994,F12,5068.2855,6.00000 63.0000,652,365,229,49.564529,4.9313469,13.885714
AC,1995,F12,5311.7103,6.00000 63.0000,652,373,193,48.596684,4.9604096,14.24051
AC,1996,F12,5629.4193,6.00000 63.0000,652,381,195,51.076756,4.9208779,14.775379
AC,1997,F12,5634.8129,6.00000 63.0000,652,361,186,50.696579,4.9324698,15.6089
AC,1998,F12,5752.7566,6.00000 63.0000,652,379,177,50.173,4.9199662,15.178777
AC,1999,F12,6187.1941,6.00000 63.0000,652,391,197,51.570744,4.9209247,15.824026
AC,1997,F14,5837.3575,6.00000 63.0000,652,350,205,51.220043,4.9512963,16.678164
AC,1998,F14,5870.9353,6.00000 63.0000,652,397,181,50.653259,4.9206591,14.78825
AC,1999,F14,5860.3704,6.00000 63.0000,652,385,182,50.904839,5.0831971,15.221741
AC,2000,F14,5675.0672,6.00000 63.0000,652,388,166,50.978542,4.9182982,14.626462
AC,2001,F14,5983.5125,6.00000 63.0000,652,374,187,51.639709,4.9249744,15.998696
AC,2002,F14,6298.2945,6.00000 63.0000,652,400,181,50.820801,4.905252,15.745736
AC,2003,F14,6247.9519,6.00000 63.0000,652,379,176,51.57436,4.9446473,16.485361
AC,2000,F15,6251.8916,6.00000 63.0000,652,387,169,50.768913,4.9461331,16.154759
AC,2001,F15,6438.1378,6.00000 63.0000,652,385,170,51.642025,4.9321508,16.722436
AC,2002,F15,6491.5338,6.00000 63.0000,652,390,167,50.789051,4.9193068,16.644958
AC,2003,F15,6412.6853,6.00000 63.0000,652,387,169,51.188835,4.9686399,16.570246
AC,2004,F15,5835.4836,6.00000 63.0000,652,383,151,50.551712,4.9219718,15.23625
AC,2005,F15,5909.2938,6.00000 63.0000,652,401,149,50.568974,4.9298744,14.736393
AC,2006,F15,6055.1085,6.00000 63.0000,652,399,155,49.42194,4.9568753,15.17571
